945.752	1005.525	-3.878	-0.198
945.364	1005.505	-3.927	-0.201
944.971	1005.485	-3.979	-0.204
944.573	1005.465	-4.035	-0.206
944.17	1005.445	-4.094	-0.207
943.76	1005.425	-4.157	-0.207
943.344	1005.405	-4.223	-0.206
942.922	1005.386	-4.292	-0.204
942.493	1005.368	-4.366	-0.2
942.056	1005.35	-4.443	-0.195
941.611	1005.333	-4.525	-0.189
941.159	1005.317	-4.612	-0.182
940.697	1005.301	-4.703	-0.173
940.227	1005.287	-4.798	-0.164
939.747	1005.274	-4.897	-0.153
939.257	1005.262	-5.001	-0.142
938.757	1005.251	-5.107	-0.13
938.246	1005.242	-5.217	-0.118
937.724	1005.233	-5.329	-0.106
937.191	1005.226	-5.443	-0.093
936.647	1005.22	-5.559	-0.081
936.091	1005.216	-5.676	-0.068
935.524	1005.212	-5.794	-0.054
934.944	1005.21	-5.913	-0.04
934.353	1005.21	-6.032	-0.026
933.75	1005.211	-6.149	-0.01
933.135	1005.213	-6.266	0.008
932.508	1005.218	-6.381	0.027
931.87	1005.225	-6.494	0.049
931.221	1005.234	-6.603	0.073
930.56	1005.246	-6.709	0.1
929.89	1005.261	-6.81	0.129
929.209	1005.279	-6.907	0.161
928.518	1005.301	-6.998	0.195
927.818	1005.326	-7.085	0.231
927.11	1005.355	-7.167	0.268
926.394	1005.388	-7.245	0.305
925.67	1005.424	-7.321	0.342
924.938	1005.464	-7.396	0.378
924.198	1005.507	-7.47	0.413
923.452	1005.553	-7.545	0.447
922.697	1005.602	-7.622	0.479
921.935	1005.654	-7.7	0.509
921.166	1005.709	-7.779	0.537
920.388	1005.766	-7.859	0.562
919.602	1005.825	-7.939	0.586
918.809	1005.886	-8.018	0.609
918.007	1005.95	-8.095	0.629
917.198	1006.015	-8.167	0.648
916.381	1006.082	-8.234	0.666
915.558	1006.15	-8.295	0.682
914.728	1006.22	-8.35	0.697
913.894	1006.291	-8.399	0.711
913.054	1006.363	-8.441	0.723
912.21	1006.436	-8.479	0.733
911.362	1006.511	-8.513	0.742
910.511	1006.585	-8.545	0.748
909.656	1006.66	-8.576	0.753
908.799	1006.736	-8.605	0.756
907.938	1006.811	-8.635	0.757
907.074	1006.886	-8.665	0.756
906.208	1006.961	-8.696	0.755
905.338	1007.036	-8.726	0.752
904.466	1007.111	-8.756	0.749
903.59	1007.185	-8.785	0.745
902.711	1007.258	-8.812	0.742
901.83	1007.332	-8.837	0.739
900.946	1007.405	-8.858	0.736
900.061	1007.478	-8.876	0.734
899.173	1007.551	-8.891	0.733
898.284	1007.624	-8.902	0.732
897.394	1007.697	-8.909	0.731
896.503	1007.771	-8.914	0.731
895.611	1007.844	-8.917	0.731
894.72	1007.917	-8.918	0.731
893.828	1007.99	-8.918	0.731
