981.962	1001.278	3.758	-3.382
982.387	1001.005	3.933	-3.153
982.826	1000.758	4.096	-2.916
983.278	1000.537	4.249	-2.671
983.741	1000.343	4.39	-2.419
984.214	1000.177	4.52	-2.161
984.696	1000.038	4.64	-1.897
985.185	999.927	4.748	-1.629
985.68	999.844	4.846	-1.356
986.181	999.79	4.932	-1.08
986.685	999.762	5.007	-0.802
987.192	999.762	5.07	-0.523
987.701	999.789	5.12	-0.244
988.211	999.842	5.158	0.034
988.72	999.921	5.182	0.309
989.229	1000.025	5.193	0.578
989.736	1000.153	5.189	0.84
990.24	1000.304	5.173	1.091
990.741	1000.476	5.143	1.33
991.238	1000.668	5.102	1.555
991.731	1000.879	5.051	1.763
992.218	1001.106	4.993	1.953
992.7	1001.347	4.93	2.125
993.176	1001.602	4.864	2.279
993.647	1001.868	4.798	2.415
994.113	1002.143	4.733	2.535
994.574	1002.427	4.673	2.638
995.03	1002.717	4.616	2.728
995.482	1003.013	4.565	2.804
995.93	1003.313	4.52	2.869
996.375	1003.617	4.481	2.922
996.818	1003.923	4.447	2.966
997.258	1004.231	4.419	3
997.697	1004.54	4.396	3.025
998.134	1004.849	4.378	3.042
998.571	1005.157	4.364	3.05
999.008	1005.464	4.355	3.05
999.445	1005.769	4.349	3.043
999.883	1006.072	4.347	3.027
1000.322	1006.371	4.349	3.005
1000.762	1006.665	4.355	2.975
1001.203	1006.955	4.363	2.937
1001.647	1007.24	4.375	2.894
1002.093	1007.518	4.39	2.843
1002.541	1007.789	4.409	2.786
1002.992	1008.053	4.43	2.723
1003.446	1008.309	4.453	2.654
1003.903	1008.556	4.478	2.579
1004.362	1008.794	4.505	2.498
1004.825	1009.022	4.532	2.412
1005.291	1009.24	4.559	2.321
1005.759	1009.448	4.587	2.225
1006.23	1009.644	4.615	2.126
1006.704	1009.829	4.642	2.023
1007.18	1010.003	4.67	1.917
1007.659	1010.166	4.699	1.81
1008.14	1010.317	4.729	1.703
1008.623	1010.457	4.762	1.595
1009.109	1010.585	4.798	1.487
1009.597	1010.703	4.838	1.381
1010.089	1010.81	4.882	1.276
1010.584	1010.907	4.93	1.173
1011.084	1010.993	4.982	1.07
1011.588	1011.07	5.037	0.969
1012.096	1011.137	5.093	0.869
1012.61	1011.195	5.148	0.771
1013.128	1011.244	5.2	0.674
1013.651	1011.284	5.247	0.578
1014.178	1011.316	5.286	0.486
1014.708	1011.34	5.316	0.396
1015.242	1011.356	5.336	0.311
1015.776	1011.366	5.345	0.23
1016.312	1011.369	5.342	0.155
1016.847	1011.366	5.328	0.087
1017.38	1011.358	5.303	0.024
1017.911	1011.345	5.268	-0.031
1018.438	1011.329	5.224	-0.08
1018.96	1011.31	5.172	-0.121
1019.478	1011.287	5.113	-0.157
1019.989	1011.263	5.047	-0.186
1020.494	1011.237	4.975	-0.21
1020.992	1011.211	4.898	-0.228
1021.482	1011.183	4.815	-0.241
1021.963	1011.155	4.728	-0.25
1022.436	1011.128	4.635	-0.256
1022.9	1011.1	4.539	-0.258
1023.354	1011.074	4.439	-0.257
1023.798	1011.047	4.335	-0.254
1024.232	1011.022	4.227	-0.248
1024.655	1010.998	4.117	-0.242
1025.067	1010.975	4.004	-0.234
1025.467	1010.952	3.891	-0.226
